seed,norm,cooperation,fairness
20,229,0.092404,0.7193821301888601
21,229,0.093804,0.8298647335241509
22,229,0.089768,0.7627645167849989
23,229,0.086636,0.779070139145763
24,229,0.090556,0.7043267018053604
25,229,0.101712,0.8568002740664612
26,229,0.092528,0.7664306187826674
27,229,0.098592,0.8263960206069674
28,229,0.092548,0.8364663963631896
29,229,0.09106,0.8320857732110633
30,229,0.097436,0.9006433331487327
31,229,0.087384,0.7769737703881369
32,229,0.099304,0.8337054515316048
33,229,0.101144,0.7125639271637513
34,229,0.098044,0.7783866389251788
35,229,0.093588,0.8155394493071233
36,229,0.088348,0.8742558306689469
37,229,0.091984,0.7939225383831625
38,229,0.097592,0.7965525793650793
39,229,0.097352,0.8120416729884186
40,229,0.095324,0.7357315739391715
41,229,0.0841,0.753866055960103
42,229,0.088588,0.7058199106520759
43,229,0.08478,0.7033920016396382
44,229,0.102488,0.7666251774709861
45,229,0.088504,0.7663128489158548
46,229,0.089952,0.7115704326971932
47,229,0.115112,0.8241809035789991
48,229,0.091448,0.768602602910745
49,229,0.09388,0.7044991196367343
50,229,0.088516,0.7548589914168689
1,230,0.086956,0.7804892498108805
2,230,0.094992,0.7601513168890357
3,230,0.086804,0.6583187569927039
4,230,0.08798,0.7028854101131219
5,230,0.085696,0.6690214356808196
6,230,0.086828,0.7484358913439455
7,230,0.665188,0.3667212303104982
8,230,0.30114,0.7136364939645038
9,230,0.089636,0.7024303664710272
10,230,0.093324,0.6819208399425939
11,230,0.089416,0.7636296441226983
12,230,0.087296,0.768746976294146
13,230,0.084372,0.6934431857191898
14,230,0.089444,0.6795890303316046
15,230,0.084496,0.7580819926209383
16,230,0.08618,0.6777940518328655
17,230,0.085556,0.6996310615823921
18,230,0.093856,0.7651305798292131
19,230,0.088808,0.6837193761262067
20,230,0.086672,0.7865234222166987
21,230,0.096532,0.7542431631287053
22,230,0.091516,0.7452670892182796
23,230,0.088632,0.7806665682868041
24,230,0.085244,0.6796202161123686
25,230,0.089668,0.8210274393483674
26,230,0.087572,0.8141276683665324
27,230,0.092844,0.7570117149351918
28,230,0.085616,0.7028220371567523
29,230,0.087948,0.8249440636515437
30,230,0.090664,0.8235307593272213
31,230,0.08696,0.7405028030223894
32,230,0.091904,0.7846742996261495
33,230,0.091496,0.7260590385796256
34,230,0.083428,0.6706062158256604
35,230,0.088128,0.7010985770109858
36,230,0.086112,0.790660765066998
37,230,0.088748,0.7853695547743792
38,230,0.087632,0.7478913982991774
39,230,0.091992,0.7942150314704737
40,230,0.088592,0.7251673966671701
41,230,0.08962,0.8250439885420874
42,230,0.084268,0.7632559512280604
43,230,0.085468,0.6531697487808659
44,230,0.088352,0.6899914567113175
45,230,0.083616,0.6919622657617279
46,230,0.0892,0.7142340163917572
47,230,0.102432,0.7155934343434344
48,230,0.089068,0.7829663833679092
49,230,0.09286,0.7376074937951148
50,230,0.088252,0.7304420795666934
1,231,0.086556,0.7947791220701172
2,231,0.08916,0.8436971990195379
3,231,0.086328,0.7120638068841593
4,231,0.091864,0.7921375320101034
5,231,0.08528,0.7180737053170159
6,231,0.087304,0.8219030384208
7,231,0.087884,0.73120601816354
8,231,0.087744,0.8263648494000218
9,231,0.095128,0.7881213160072766
10,231,0.09106,0.7549722063703421
11,231,0.089832,0.7895144904288312
12,231,0.08494,0.8475796338098821
13,231,0.086408,0.7113522431626372
14,231,0.088496,0.7667208930153817
15,231,0.0871,0.7895010156156652
16,231,0.085504,0.7461234092610416
17,231,0.087884,0.7857376112335701
18,231,0.091104,0.765630747384539
19,231,0.085684,0.7662234236202127
20,231,0.087328,0.7994661327994661
21,231,0.1006,0.8501333469228286
22,231,0.08904,0.7759181775918178
23,231,0.091184,0.780611623985118
24,231,0.085692,0.7395480375547084
25,231,0.090248,0.8213570654469977
26,231,0.087672,0.8162816281628162
27,231,0.088952,0.7663352272727273
28,231,0.087076,0.7971415591158582
29,231,0.089836,0.8947109140579514
30,231,0.08852,0.794816512926878
31,231,0.086376,0.7973067089217021
32,231,0.088176,0.7863362690948897
33,231,0.096356,0.7671199581950976
34,231,0.082644,0.7530043217621637
35,231,0.087988,0.7779798714684127
36,231,0.086852,0.870622397050032
37,231,0.089024,0.7748761500353857
38,231,0.09442,0.7984176524229696
39,231,0.087676,0.7900894480534313
40,231,0.093076,0.7632031595734909
41,231,0.088584,0.7532916991933386
42,231,0.087196,0.782473639862449
43,231,0.084752,0.7297826460822056
44,231,0.08544,0.6960231089614403
45,231,0.086132,0.7431357250851836
46,231,0.086456,0.7278765451267587
47,231,0.098432,0.7664923125693454
48,231,0.093012,0.7051846131042929
49,231,0.090076,0.7437269862961697
50,231,0.086888,0.7656244394216626
1,232,0.08444,0.674698894844815
2,232,0.083952,0.6675199406418104
3,232,0.089316,0.6605307315125195
4,232,0.087508,0.7449640209569773
5,232,0.090284,0.7074201672207112
6,232,0.088524,0.7239894511318231
7,232,0.090084,0.761491469384065
8,232,0.092136,0.7156062817537228
9,232,0.08978,0.6056838302870302
10,232,0.087328,0.6818282707215987
11,232,0.090432,0.64622508076883
12,232,0.086232,0.7288655107474512
13,232,0.088152,0.7026998194649597
14,232,0.087516,0.6514890980209906
15,232,0.090592,0.7363668113555855
16,232,0.086556,0.6904520834362292
17,232,0.084228,0.7015239614421461
18,232,0.0879,0.6670955607495023
19,232,0.088996,0.6445780404410932
20,232,0.092596,0.7185426771477951
21,232,0.089424,0.7457360775746427
22,232,0.09076,0.715542925612876
23,232,0.08736,0.694882172278194
24,232,0.087888,0.6134873784842455
25,232,0.09186,0.707109575104017
26,232,0.086796,0.6972560609635452
27,232,0.089232,0.7119104716227018
28,232,0.0882,0.6329917471887573
29,232,0.09032,0.7081030528042827
30,232,0.090676,0.7561370621166329
31,232,0.089104,0.6999870537592646
32,232,0.0887,0.7678377176177327
33,232,0.089724,0.683553571639447
34,232,0.083228,0.7272723202693385
35,232,0.088604,0.7390520053732489
36,232,0.085684,0.7733597588670053
37,232,0.089648,0.7243158840803006
38,232,0.085648,0.7314166295042978
39,232,0.091228,0.7151695931856791
40,232,0.090968,0.6915571555743792
41,232,0.082648,0.698718786200169
42,232,0.089576,0.627623466971623
43,232,0.088872,0.65983860955928
44,232,0.086852,0.6745954204611705
45,232,0.083924,0.7130629863866302
46,232,0.085676,0.6518368122343331
47,232,0.091008,0.6923922085668095
48,232,0.084932,0.6751506922586352
49,232,0.092764,0.6798506897074428
50,232,0.088732,0.6863222054465135
1,233,0.08646,0.6514572430959801
2,233,0.086116,0.7342242116468596
3,233,0.088256,0.6170977406661753
4,233,0.086072,0.6826767006049874
5,233,0.083632,0.6362170513080189
6,233,0.085324,0.7390004782400765
7,233,0.088284,0.749054912506333
8,233,0.086884,0.7435752822154018
9,233,0.086984,0.6472233846344602
10,233,0.085484,0.6581833453323734
11,233,0.08884,0.6688987224212342
12,233,0.084976,0.7273464805532532
13,233,0.082288,0.6806678127592608
14,233,0.088824,0.7003930549464829
15,233,0.086416,0.681783519490423
16,233,0.083268,0.6624962321569405
17,233,0.081596,0.692695335417378
18,233,0.090096,0.6979406130268199
19,233,0.08316,0.659259808220419
20,233,0.083812,0.7265063184311635
21,233,0.086312,0.7150940426201751
22,233,0.085716,0.6937339593114241
23,233,0.083552,0.6768774206528846
24,233,0.082412,0.6832367317388716
25,233,0.088588,0.7067853361892803
26,233,0.087676,0.7201931707563748
27,233,0.086524,0.7140901249168139
28,233,0.08472,0.7110938578329883
29,233,0.088728,0.7341106538637402
30,233,0.08782,0.7308831362522638
31,233,0.084168,0.7096557492859713
32,233,0.088308,0.6833685203844985
33,233,0.087508,0.7045253067548198
34,233,0.082608,0.6864789711505039
35,233,0.085912,0.7505594337015343
36,233,0.08574,0.6965377208406598
37,233,0.085756,0.7278245179243027
38,233,0.082828,0.7191615432593781
39,233,0.086032,0.7344953366970273
40,233,0.088388,0.6845463856482149
41,233,0.082292,0.7670636445127418
42,233,0.083384,0.7015984405458089
43,233,0.087172,0.6768630003254149
44,233,0.085408,0.6267167336658335
45,233,0.08452,0.6671291010357712
46,233,0.084764,0.6422930912567205
47,233,0.08978,0.6768751267768259
48,233,0.0826,0.6765457527558455
49,233,0.089976,0.6595216615087114
50,233,0.084752,0.6976220466430016
1,234,0.084724,0.7139512136006372
2,234,0.084904,0.6929344966770626
3,234,0.090264,0.6433522790594004
4,234,0.089588,0.678739361452015
5,234,0.084496,0.7078707832012991
6,234,0.090632,0.7323224803123553
7,234,0.090512,0.7851892929132888
8,234,0.088528,0.7566062887163805
9,234,0.090572,0.6465092589494503
10,234,0.087696,0.6721686316541622
11,234,0.086876,0.7180482383582331
12,234,0.08602,0.7486761909838834
13,234,0.084484,0.7018604054400821
14,234,0.088568,0.7081437081437082
15,234,0.086892,0.6430549769322161
16,234,0.084096,0.6218155055875119
17,234,0.083752,0.6601143483901596
18,234,0.090548,0.7201535774905341
19,234,0.089612,0.6736923639817215
20,234,0.088976,0.7110355476706749
21,234,0.091928,0.7038245294690102
22,234,0.093776,0.668199462967272
23,234,0.085312,0.7070881446528817
24,234,0.085144,0.6269610109415935
25,234,0.091424,0.6877703988504408
26,234,0.089116,0.7254074936273712
27,234,0.0858,0.7566775449290215
28,234,0.086128,0.6587137011877806
29,234,0.08658,0.7135859855893385
30,234,0.087212,0.7980669882175241
31,234,0.084648,0.6801395899545086
32,234,0.088416,0.7508112909165746
33,234,0.090176,0.6638364671777068
34,234,0.083736,0.7205272171901761
35,234,0.08906,0.714987137627387
36,234,0.08518,0.7421565091958169
37,234,0.087568,0.7545959436184048
38,234,0.0867,0.7354363033553785
39,234,0.087708,0.7135532237642133
40,234,0.090884,0.6580233122327162
41,234,0.083932,0.7547742518237298
42,234,0.086204,0.7521720165927824
43,234,0.08732,0.642791361606115
44,234,0.088624,0.6646320351372695
45,234,0.086204,0.7087861687062752
46,234,0.087832,0.6750967731668795
47,234,0.091596,0.6357577734290063
48,234,0.087488,0.6935094237820206
49,234,0.089072,0.7219603441825664
50,234,0.087396,0.7541272858475457
1,235,0.085568,0.7100789080827469
2,235,0.088792,0.6550240445456845
3,235,0.088664,0.6308718841355917
4,235,0.089164,0.6071656176380028
5,235,0.083752,0.636567791902744
6,235,0.089476,0.6458002007692394
7,235,0.091928,0.7636605088645284
8,235,0.088248,0.6517783387315529
9,235,0.088164,0.5797643551459807
10,235,0.0903,0.6415143264618177
11,235,0.087816,0.6547706261991977
12,235,0.085564,0.5956322066937589
13,235,0.084032,0.5949689480425877
14,235,0.087844,0.6821629822280018
15,235,0.088968,0.6063264735608456
16,235,0.087172,0.5854624361624298
17,235,0.084564,0.6622929496168932
18,235,0.091824,0.6220029309800331
19,235,0.089476,0.6335293682497412
20,235,0.087368,0.6341207289380205
21,235,0.090148,0.6068335227011281
22,235,0.089856,0.6480899433347979
23,235,0.08576,0.6761979370675023
24,235,0.08746,0.5713597047950003
25,235,0.0874,0.7026691495965239
26,235,0.089688,0.6501695733692473
27,235,0.0867,0.6467825215333869
28,235,0.086828,0.6126244271811571
29,235,0.088872,0.5927251736166109
30,235,0.08764,0.6741372581814128
31,235,0.084612,0.6186801602361375
32,235,0.088368,0.6584304800829811
33,235,0.09326,0.6445935433683392
34,235,0.08522,0.709542946898981
35,235,0.0906,0.6838488776576661
36,235,0.086836,0.614214648995805
37,235,0.087248,0.6864609234069523
38,235,0.084332,0.6975031641928431
39,235,0.089292,0.6308125793967325
40,235,0.088124,0.6338841546808542
41,235,0.084184,0.6353068205103956
42,235,0.084932,0.6748305530878821
43,235,0.08894,0.5855832332410744
44,235,0.090268,0.5768023167200123
45,235,0.08378,0.6617956382154323
46,235,0.085304,0.5861587924363795
47,235,0.089784,0.6876789244760775
48,235,0.0867,0.643589445991953
49,235,0.090608,0.6371464120943855
50,235,0.08444,0.6810684145568564
1,236,0.083852,0.7844374193058403
2,236,0.08254,0.716208269852725
3,236,0.086024,0.6941760902668563
4,236,0.084452,0.7324303807583203
5,236,0.08158,0.6794234057306269
6,236,0.08314,0.7466389714243792
7,236,0.086712,0.7487175419112593
8,236,0.084332,0.7936221850310164
9,236,0.087496,0.7054790258956459
10,236,0.084056,0.7527382681538729
11,236,0.086764,0.7491649260111225
12,236,0.082488,0.7706231115671853
13,236,0.083236,0.7208828115629123
14,236,0.08696,0.7459754254550234
15,236,0.085284,0.7394493867546088
16,236,0.081196,0.7282801968324856
17,236,0.083832,0.7010570733492648
18,236,0.084952,0.7154631863902511
19,236,0.085532,0.7103009970634434
20,236,0.084112,0.7310869023461141
21,236,0.083988,0.747872688594338
22,236,0.086696,0.7506781533024077
23,236,0.084656,0.7622073670600534
24,236,0.085416,0.6509058035661183
25,236,0.085156,0.775302679120808
26,236,0.08762,0.775515619237792
27,236,0.086232,0.8174726242438165
28,236,0.082164,0.7849366990441846
29,236,0.086732,0.8144448713023436
30,236,0.085628,0.7321489534914258
31,236,0.083048,0.7257288727663577
32,236,0.08676,0.7508002737488134
33,236,0.089344,0.7035956294783258
34,236,0.082592,0.7108634111818826
35,236,0.084644,0.734381936675368
36,236,0.083328,0.7690646536345369
37,236,0.083856,0.7906050917363232
38,236,0.082512,0.7530698691989015
39,236,0.084488,0.752068292239931
40,236,0.087768,0.7225198299625564
41,236,0.08258,0.7711915513958336
42,236,0.080996,0.725451582547224
43,236,0.084408,0.670039403436901
44,236,0.087248,0.7295579708283015
45,236,0.081088,0.707661860333616
46,236,0.083708,0.6439946116282985
47,236,0.085052,0.7525363299936818
48,236,0.08514,0.7196851418162893
49,236,0.08822,0.6735967804422939
50,236,0.083984,0.7247169143665959
1,237,0.084928,0.7591954965294858
2,237,0.084944,0.751089457301394
3,237,0.084976,0.704585402481271
4,237,0.088668,0.7857936026254861
5,237,0.083192,0.6804699195656034
6,237,0.086256,0.8350933645361025
7,237,0.087164,0.7791168486895261
8,237,0.08406,0.798550390057619
9,237,0.085524,0.7250967969024991
10,237,0.084304,0.7449756511456824
11,237,0.086752,0.7466645572957865
12,237,0.083312,0.8616144633331259
13,237,0.086104,0.6898265284185808
14,237,0.086808,0.7821958782689827
15,237,0.08598,0.7487920772714948
16,237,0.081168,0.7571072698575695
17,237,0.082772,0.7012711125069794
18,237,0.088972,0.741111111111111
19,237,0.085008,0.7094611117546366
20,237,0.084656,0.7718258934779585
21,237,0.086088,0.7685586346585285
22,237,0.085188,0.780947194995951
23,237,0.083368,0.773373696222109
24,237,0.086172,0.6839508906603681
25,237,0.08578,0.7900529011593432
26,237,0.087692,0.7631511316708318
27,237,0.086436,0.8399892410015649
28,237,0.083036,0.830254751395691
29,237,0.086156,0.804584833111319
30,237,0.08378,0.8129601851034834
31,237,0.082196,0.7381263976709694
32,237,0.08582,0.8495318547705043
33,237,0.088852,0.7289539369185387
34,237,0.080752,0.7790123456790123
35,237,0.084376,0.8275681341719079
36,237,0.085208,0.8170806100217866
37,237,0.083636,0.7864249465811967
38,237,0.081536,0.8003537431189014
39,237,0.088008,0.81419799814955
40,237,0.086704,0.7723254718689998
41,237,0.081116,0.7625694713713326
42,237,0.082192,0.7399844445364886
43,237,0.083368,0.7454915768178685
44,237,0.085064,0.7458014891225997
45,237,0.08234,0.7702469981541741
46,237,0.085048,0.710767512777563
47,237,0.086884,0.6753402448395025
48,237,0.083064,0.7451834746791656
49,237,0.087084,0.7064255017315476
50,237,0.084448,0.7066763075439866
1,238,0.085812,0.786541510337485
2,238,0.083816,0.7636853653219035
3,238,0.08592,0.7260546851317761
4,238,0.083644,0.7337777777777778
5,238,0.082312,0.7114824290232029
6,238,0.08388,0.8346337136757919
7,238,0.08706,0.7318727379922624
8,238,0.08486,0.7571462352095896
9,238,0.086624,0.6799756468797565
10,238,0.084432,0.774849014807042
11,238,0.085848,0.7274448004306565
12,238,0.082164,0.818640393890473
13,238,0.083712,0.7325217344566722
14,238,0.086656,0.7719803612515174
15,238,0.084696,0.7337873366762876
16,238,0.082172,0.6976047380346255
17,238,0.082424,0.7555611634514731
18,238,0.086264,0.761758925720556
19,238,0.082852,0.7008449845376541
20,238,0.08318,0.7046350053175724
21,238,0.0818,0.8032231462438026
22,238,0.085784,0.787150668993601
23,238,0.081972,0.7892447607750099
24,238,0.083008,0.7097424943633559
25,238,0.084412,0.8038249391815401
26,238,0.084224,0.7899887305459267
27,238,0.084308,0.8376195334693715
28,238,0.083944,0.8474601217030303
29,238,0.086184,0.8248169545680515
30,238,0.084912,0.7933241494231653
31,238,0.0833,0.7169536230731507
32,238,0.085076,0.8044721863490697
33,238,0.087184,0.7263591109744956
34,238,0.081584,0.7554394263405608
35,238,0.082452,0.7986337913515952
36,238,0.081912,0.7726660241010075
37,238,0.085872,0.7528270755362388
38,238,0.082112,0.8169178219811131
39,238,0.084644,0.7986872465138942
40,238,0.085368,0.7194784977622105
41,238,0.08098,0.7976737342450859
42,238,0.08268,0.7442228291355164
43,238,0.083296,0.7236185156977237
44,238,0.086828,0.6739237881692043
45,238,0.080892,0.7487468760482069
46,238,0.083508,0.6819071977850372
47,238,0.086788,0.681965868200242
48,238,0.08232,0.7861682750067822
49,238,0.089796,0.7033798547113982
50,238,0.085484,0.6916761620942531
1,239,0.08524,0.8174696549353397
2,239,0.083072,0.8144615780768735
3,239,0.086644,0.6868921308576481
4,239,0.084476,0.757769000795414
5,239,0.084144,0.6713617351915224
6,239,0.086032,0.8223553182973347
7,239,0.088144,0.7544374178963126
8,239,0.085904,0.7749355924122818
9,239,0.083028,0.7302410837735713
10,239,0.084284,0.7567939881557147
11,239,0.087412,0.6946779744346117
12,239,0.082948,0.8410009182736455
13,239,0.084612,0.7210289360958126
14,239,0.085632,0.7623995792757012
15,239,0.083508,0.7372715286808265
16,239,0.084568,0.7514403963753236
17,239,0.082292,0.7676262885130134
18,239,0.085604,0.723203340567186
19,239,0.08298,0.7192867753671532
20,239,0.083768,0.7464646464646464
21,239,0.08248,0.7995858237886327
22,239,0.08672,0.7571655519510859
23,239,0.083236,0.773775774413638
24,239,0.084028,0.684186836946737
25,239,0.085512,0.7911426240117048
26,239,0.085564,0.7790307889346632
27,239,0.083888,0.8072633852980674
28,239,0.084144,0.7765212784411907
29,239,0.086744,0.8233080546937837
30,239,0.084616,0.8164111408290827
31,239,0.08606,0.7430654809168387
32,239,0.085128,0.778232808654873
33,239,0.087752,0.7496752029436641
34,239,0.081692,0.75000117121802
35,239,0.083512,0.804912054912055
36,239,0.082648,0.7784953643904821
37,239,0.086396,0.7633423301844354
38,239,0.082088,0.7950174653636328
39,239,0.08584,0.7888679201323362
40,239,0.08484,0.7779361286927201
41,239,0.080964,0.7728139511186806
42,239,0.082092,0.7758713419963312
43,239,0.084208,0.7174794348014327
44,239,0.085452,0.7320431691904242
45,239,0.08218,0.7722788360015862
46,239,0.084512,0.6690092596011438
47,239,0.086104,0.6841746612315941
48,239,0.083324,0.8118806031872627
49,239,0.087396,0.6942928995052262
50,239,0.084044,0.7130435919562772
1,240,0.098684,0.6995815807921487
2,240,0.101056,0.7578140823540651
3,240,0.092708,0.6747896721787061
4,240,0.094948,0.743814154511075
5,240,0.103108,0.6266182040201101
6,240,0.10402,0.733728237837916
7,240,0.09602,0.771458100992275
8,240,0.099856,0.7410770502871273
9,240,0.102708,0.673039140835751
10,240,0.0979,0.6716380253862663
11,240,0.09298,0.6713907403667049
12,240,0.095008,0.7714035652654958
13,240,0.094484,0.6656655010760703
14,240,0.092976,0.7180545151151222
15,240,0.091768,0.7156872166962984
16,240,0.091748,0.6515235477530995
17,240,0.088052,0.6734982416120141
18,240,0.126316,0.6473613279425696
19,240,0.093524,0.6218585744589694
20,240,0.094948,0.6958032581311638
21,240,0.099536,0.7252415255977922
22,240,0.107148,0.7211968680089484
23,240,0.096496,0.7050469510040522
24,240,0.099444,0.7431600729999466
25,240,0.095848,0.7528825428875907
26,240,0.098252,0.7064836697030553
27,240,0.114828,0.7328152764712031
28,240,0.1052,0.7072602365566862
29,240,0.092064,0.7409861825840501
30,240,0.110096,0.7446016201184862
31,240,0.092132,0.6857130776386294
32,240,0.095796,0.709200586097315
33,240,0.10892,0.7274833270028984
34,240,0.089748,0.7386786855029099
35,240,0.095896,0.725152318496814
36,240,0.093996,0.75345842531273
37,240,0.112488,0.7351214358315948
38,240,0.097216,0.7747323062966743
39,240,0.127284,0.8574467509452595
40,240,0.103724,0.7498976214983786
41,240,0.088776,0.667871725574158
42,240,0.103032,0.685807396406988
43,240,0.096904,0.6748604036668144
44,240,0.091716,0.6673041523326695
45,240,0.109636,0.7267002903866728
46,240,0.096396,0.7114645792326101
47,240,0.103452,0.6775633011110095
48,240,0.094596,0.7592974277184803
49,240,0.09462,0.6829206434456342
50,240,0.112984,0.6812919635676747
1,241,0.087676,0.698544621749409
2,241,0.083676,0.7191726753544574
3,241,0.085572,0.6608649281498589
4,241,0.086408,0.6684067872722608
5,241,0.087696,0.6553283225543319
6,241,0.091576,0.764845423936333
7,241,0.095592,0.8148449507277823
8,241,0.0917,0.7595356550580432
9,241,0.100556,0.6879670834216288
10,241,0.09376,0.7348539531302632
11,241,0.092576,0.7407421039501719
12,241,0.088412,0.7578199735293734
13,241,0.085892,0.7012139248274528
14,241,0.090064,0.7507783392027765
15,241,0.0845,0.7159580299115184
16,241,0.090148,0.6921179144787384
17,241,0.081668,0.6836958026229281
18,241,0.086628,0.7290564801524184
19,241,0.11164,0.705711154685371
20,241,0.095564,0.73026941362916
21,241,0.109136,0.7881341345960179
22,241,0.09336,0.7217761600589991
23,241,0.091788,0.7147364380143478
24,241,0.092132,0.682227503568736
25,241,0.09316,0.7499188715130154
26,241,0.089144,0.7320654618524545
27,241,0.092536,0.7463388518243967
28,241,0.09386,0.7706671009064756
29,241,0.093124,0.824733243111665
30,241,0.094728,0.7523131268938472
31,241,0.08854,0.7368757103270377
32,241,0.095808,0.7423970669168972
33,241,0.105168,0.7887143449277676
34,241,0.088212,0.7691427507018453
35,241,0.086064,0.7391220351783064
36,241,0.084584,0.744274997865063
37,241,0.094524,0.7617833924349883
38,241,0.092316,0.8044315737508374
39,241,0.114124,0.8562053832099602
40,241,0.091536,0.7387106357694593
41,241,0.100416,0.7413456785931233
42,241,0.090568,0.7296300422066269
43,241,0.085776,0.7451076950378208
44,241,0.100876,0.6993461951844829
45,241,0.092848,0.7424595294713703
46,241,0.094328,0.6924189420441293
47,241,0.104792,0.7427167414456792
48,241,0.090276,0.7704904513888888
49,241,0.08974,0.721171126609619
50,241,0.101316,0.7089691841683036
1,242,0.089932,0.778353619671814
2,242,0.092892,0.7862574116293347
3,242,0.089284,0.6855268845347007
4,242,0.096824,0.7238664673642252
5,242,0.089444,0.692778736458633
6,242,0.090384,0.7289825796350689
7,242,0.115992,0.8082928204044246
8,242,0.090932,0.7371351575456053
9,242,0.09232,0.6857951798908916
10,242,0.094392,0.7023605700912744
11,242,0.093324,0.6854134186079152
12,242,0.087912,0.7650998684367898
13,242,0.088428,0.7000061150859169
14,242,0.0906,0.7984178613018511
15,242,0.092584,0.7613680626232927
16,242,0.088664,0.6634634424759177
17,242,0.087056,0.733272982002371
18,242,0.098012,0.7277454448628704
19,242,0.091996,0.685694598423257
20,242,0.095824,0.7180744484056935
21,242,0.087704,0.8006487025948104
22,242,0.09004,0.7432556099577013
23,242,0.090224,0.720691816941402
24,242,0.08914,0.6879781028877414
25,242,0.090756,0.7741060087827674
26,242,0.09226,0.7551149000805365
27,242,0.286336,0.8544917162015929
28,242,0.0945,0.7061084398937661
29,242,0.095456,0.7687325639985744
30,242,0.09362,0.7918595679012346
31,242,0.091852,0.74389875596265
32,242,0.09104,0.7577569934890034
33,242,0.094376,0.7223635250341481
34,242,0.086184,0.7388967790577384
35,242,0.101676,0.7573207303648029
36,242,0.088288,0.7738928985119844
37,242,0.090412,0.779787946868472
38,242,0.092556,0.6927171387325629
39,242,0.090096,0.8112476112476112
40,242,0.09276,0.7103554138623214
41,242,0.088904,0.7707330406108378
42,242,0.088296,0.7306048088126258
43,242,0.089088,0.6556462132253092
44,242,0.092796,0.6941580756013745
45,242,0.08228,0.7497384390039757
46,242,0.095632,0.6460941843851833
47,242,0.683108,0.8530552356290256
48,242,0.089624,0.7775926807340421
49,242,0.091792,0.7981166712891424
50,242,0.095752,0.6987268401051006
1,243,0.088988,0.7714261786381748
2,243,0.092748,0.7487813420689371
3,243,0.08704,0.6585822142045834
4,243,0.08812,0.7192382914745434
5,243,0.082804,0.7111402393814215
6,243,0.08584,0.7859335739200304
7,243,0.091076,0.740225587337197
8,243,0.092576,0.7769932634092266
9,243,0.093552,0.6971833419733886
10,243,0.085816,0.7237723383187835
11,243,0.087184,0.7538095238095238
12,243,0.088668,0.7896935052738043
13,243,0.081948,0.7272487530293317
14,243,0.086156,0.7591515151515152
15,243,0.086916,0.7236564647628804
16,243,0.08758,0.6841453177716436
17,243,0.083328,0.7428693758938901
18,243,0.08762,0.7257241578375442
19,243,0.101312,0.7067918178132278
20,243,0.088308,0.7608427575250909
21,243,0.088476,0.7270155229686889
22,243,0.087336,0.739122533748702
23,243,0.087804,0.7277699222515213
24,243,0.086876,0.690535070559431
25,243,0.087468,0.7758443525053406
26,243,0.086644,0.7629507079511115
27,243,0.083852,0.7233035686643934
28,243,0.087228,0.7070707070707071
29,243,0.088744,0.80275798309328
30,243,0.090096,0.7556299517280008
31,243,0.088412,0.7130741376024394
32,243,0.08774,0.7618889684877109
33,243,0.093852,0.7471761918116676
34,243,0.082648,0.786066483330921
35,243,0.086556,0.7170174767189692
36,243,0.090536,0.734008745509007
37,243,0.087068,0.7585253251653572
38,243,0.08648,0.7548319337080502
39,243,0.093572,0.8257331019445556
40,243,0.091696,0.7183566314079757
41,243,0.086336,0.7722119909965214
42,243,0.101008,0.736869009107835
43,243,0.085884,0.6903446559661566
44,243,0.086164,0.6928075304264891
45,243,0.091628,0.7014531824577585
46,243,0.086828,0.6932689378031408
47,243,0.18554,0.9188884447799934
48,243,0.08542,0.7596330275229358
49,243,0.0922,0.726431129359802
50,243,0.08626,0.7044166277989974
1,244,0.092868,0.7064464633659647
2,244,0.092716,0.7207209362601431
3,244,0.088712,0.6984822304965401
4,244,0.0899,0.6715536054232252
5,244,0.092592,0.6400814898948924
6,244,0.109628,0.7424501956876057
7,244,0.093676,0.7906948883497845
8,244,0.100752,0.7448375075044461
9,244,0.094916,0.6367064805185255
10,244,0.0929,0.7059225904297318
11,244,0.10132,0.6487964879648795
12,244,0.091864,0.7539634707782967
13,244,0.089552,0.7051945842144923
14,244,0.093804,0.7680925780127218
15,244,0.09428,0.7367611145085154
16,244,0.094036,0.675722010249087
17,244,0.087504,0.663096136907009
18,244,0.110096,0.6922982119864691
19,244,0.105004,0.6809176120363666
20,244,0.104296,0.6979118185485123
21,244,0.091352,0.8037995530984875
22,244,0.087996,0.6865899549560438
23,244,0.088884,0.724484722378905
24,244,0.094248,0.7174573032785925
25,244,0.092772,0.7401331082238372
26,244,0.093672,0.7137858560240468
27,244,0.091856,0.7224884242453575
28,244,0.095276,0.6900392033754518
29,244,0.108116,0.8132416812010533
30,244,0.108604,0.7808695715657179
31,244,0.089748,0.6977209004245775
32,244,0.099152,0.7539688079228807
33,244,0.113904,0.7636469757011642
34,244,0.089356,0.7708075623985612
35,244,0.088724,0.7588343726712947
36,244,0.08824,0.7214673913043478
37,244,0.094088,0.7454491015541233
38,244,0.097272,0.7407173882583717
39,244,0.111316,0.791372998371312
40,244,0.10882,0.728368013769316
41,244,0.088064,0.7059000589634797
42,244,0.092688,0.7308029244228059
43,244,0.098292,0.6426387738617425
44,244,0.091224,0.6705855469865752
45,244,0.09028,0.699855077671182
46,244,0.096088,0.7184637757901564
47,244,0.112348,0.7420784393141624
48,244,0.101836,0.7030558220516647
49,244,0.101092,0.7246638814481666
50,244,0.092656,0.709085758798952
1,245,0.092552,0.8411483341107178
