norm,run,cooperation,fairness,strategies
150,31,0.6876714,0.1586526992953899,"[0, 2, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
150,32,0.730923,0.3238161312476039,"[9, 9, 9, 9, 9, 9, 9, 9, 12, 9, 11, 9, 8, 11, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 6, 9, 9, 9, 9, 9, 9, 2, 11, 9, 2, 9, 8, 9, 8, 9, 9, 11, 9, 9, 9, 9, 12, 9]"
150,33,0.7880404,0.14183555118082722,"[6, 14, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 14, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 14, 6, 6, 6, 6, 6, 6, 6, 6]"
150,34,0.7799944,0.14679062611404017,"[2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 6, 10, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 10, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 10, 2, 10]"
150,35,0.822415,0.36844810625211394,"[10, 13, 13, 8, 8, 8, 8, 8, 8, 13, 13, 8, 13, 13, 13, 8, 13, 8, 13, 8, 8, 13, 13, 8, 13, 8, 8, 8, 8, 8, 13, 8, 8, 10, 8, 8, 8, 8, 8, 8, 13, 8, 8, 13, 8, 8, 13, 13, 13, 8]"
150,36,0.758867,0.17240701019522975,"[9, 9, 9, 9, 9, 9, 9, 9, 13, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 1, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
150,37,0.7861198,0.1852065095773057,"[9, 8, 8, 8, 9, 8, 8, 8, 8, 9, 10, 8, 8, 8, 9, 8, 9, 13, 9, 8, 8, 10, 8, 13, 11, 11, 8, 8, 8, 8, 11, 8, 11, 8, 9, 8, 9, 8, 8, 8, 11, 9, 8, 8, 9, 8, 11, 8, 11, 11]"
150,38,0.7879376,0.1738082756810577,"[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 10, 6, 6, 15, 6, 6, 6, 6, 6, 6, 6, 6, 2, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 10, 6, 6, 6]"
150,39,0.787222,0.14238327209925353,"[9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
150,40,0.7603436,0.21622923926005874,"[2, 2, 11, 2, 2, 2, 2, 6, 11, 2, 8, 2, 6, 3, 3, 2, 2, 2, 2, 2, 2, 6, 2, 2, 3, 2, 2, 6, 2, 2, 3, 6, 2, 2, 3, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 3]"
150,41,0.7519432,0.12001105408710437,"[2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 7]"
150,42,0.7875076,0.14126644631059107,"[9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 10, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 10, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
150,43,0.7335982,0.2553861462253543,"[6, 6, 6, 6, 6, 6, 6, 6, 6, 3, 6, 6, 6, 6, 6, 6, 6, 6, 12, 5, 6, 15, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 11, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]"
150,44,0.7798276,0.08317628628264281,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 11, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 13]"
150,45,0.7809832,0.1522035466307575,"[8, 8, 8, 9, 8, 8, 8, 15, 8, 9, 8, 8, 8, 8, 8, 9, 8, 8, 8, 8, 8, 8, 9, 8, 8, 9, 8, 8, 8, 8, 8, 8, 8, 9, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
150,46,0.8456512,0.617160296405855,"[11, 14, 11, 6, 15, 11, 6, 15, 6, 6, 14, 6, 11, 6, 6, 6, 14, 6, 14, 11, 6, 6, 14, 14, 11, 6, 6, 11, 6, 6, 11, 6, 11, 11, 6, 11, 15, 11, 6, 14, 6, 11, 6, 11, 15, 6, 11, 6, 14, 15]"
150,47,0.7871952,0.18670144703762978,"[6, 6, 2, 6, 2, 6, 6, 2, 6, 2, 10, 2, 6, 2, 6, 2, 6, 6, 2, 6, 6, 2, 6, 6, 6, 2, 2, 10, 2, 6, 2, 2, 7, 6, 6, 6, 6, 6, 6, 6, 6, 10, 11, 6, 6, 6, 6, 10, 6, 6]"
150,48,0.7838968,0.6975069373243906,"[1, 15, 2, 15, 2, 6, 15, 15, 15, 15, 6, 6, 6, 6, 15, 6, 15, 6, 15, 6, 6, 15, 15, 6, 6, 15, 6, 6, 6, 2, 6, 6, 6, 15, 15, 15, 6, 15, 15, 15, 15, 15, 6, 6, 15, 6, 6, 6, 6, 12]"
150,49,0.7874142,0.14319225108956152,"[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]"
150,50,0.7793594,0.12037451490306267,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
192,1,0.2921438,0.7876044167305011,"[12, 12, 12, 12, 10, 12, 12, 12, 12, 12, 12, 14, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 14, 12, 12, 12, 12, 12, 12, 12, 12, 14, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12]"
192,2,0.2346716,0.9677102897245387,"[12, 12, 8, 12, 12, 12, 12, 12, 12, 12, 8, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12]"
192,3,0.138176,0.3942424710856497,"[8, 8, 8, 13, 8, 13, 8, 5, 8, 8, 8, 13, 13, 8, 8, 8, 8, 12, 13, 5, 13, 8, 13, 8, 13, 8, 13, 8, 8, 8, 13, 8, 8, 13, 8, 13, 12, 8, 8, 13, 8, 5, 8, 8, 8, 13, 8, 5, 8, 13]"
192,4,0.1714722,0.34379084759248135,"[9, 12, 12, 12, 12, 12, 9, 12, 9, 12, 15, 9, 9, 1, 1, 12, 9, 12, 14, 12, 12, 12, 12, 12, 1, 12, 9, 15, 9, 7, 12, 12, 12, 9, 12, 12, 9, 12, 12, 12, 12, 9, 12, 12, 9, 12, 12, 12, 12, 12]"
192,5,0.1203598,0.9437605354414441,"[8, 8, 12, 12, 8, 12, 8, 12, 13, 8, 8, 8, 12, 8, 12, 12, 8, 12, 12, 8, 13, 8, 2, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 8, 12, 12, 8, 12, 12, 8, 13, 12, 12, 12, 12, 12, 8, 12, 12, 12]"
192,6,0.1587936,0.575101410327513,"[0, 0, 0, 10, 0, 14, 8, 0, 0, 0, 0, 0, 8, 3, 1, 0, 0, 0, 0, 0, 0, 10, 0, 10, 0, 0, 3, 0, 0, 0, 0, 6, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0]"
192,7,0.0307904,0.3434484432845785,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 0, 8, 0, 8, 8, 0, 8, 8, 0, 8, 8, 8, 8, 8, 0, 8, 8, 0, 8, 8, 8, 0, 8, 8, 8, 0, 0, 8, 8, 8, 8, 8, 8]"
192,8,0.0696132,0.14684145366582918,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
192,9,0.1365174,0.8106597597804417,"[8, 8, 8, 11, 8, 7, 12, 8, 13, 8, 8, 8, 8, 4, 8, 8, 8, 8, 12, 12, 12, 8, 12, 8, 12, 12, 13, 8, 8, 8, 8, 7, 13, 8, 4, 7, 6, 12, 8, 12, 12, 8, 8, 8, 12, 8, 8, 8, 8, 8]"
192,10,0.0589508,0.9441067315839091,"[12, 12, 12, 12, 12, 12, 12, 0, 12, 12, 12, 12, 12, 12, 12, 12, 12, 0, 0, 12, 3, 12, 12, 12, 12, 12, 0, 12, 12, 0, 0, 12, 12, 12, 12, 0, 12, 12, 12, 12, 0, 0, 12, 12, 12, 12, 12, 12, 0, 12]"
192,11,0.275185,0.9381245440007305,"[12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 10, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 15, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12]"
192,12,0.1289716,0.9730446247472082,"[12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 0, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 0, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12]"
192,13,0.0575154,0.9295354797127249,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 5, 8, 8, 8, 8, 8, 5, 8, 8, 8, 8, 8, 8, 8]"
192,14,0.0713468,0.18867281334010877,"[8, 8, 12, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 12, 8, 8, 8, 8, 12, 8, 12, 8, 8, 8, 12, 8, 12, 8, 8]"
192,15,0.1005834,0.10298712079990258,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 10, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 14, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
192,16,0.0620664,0.3755963847915888,"[8, 8, 0, 5, 8, 8, 8, 8, 8, 8, 8, 0, 8, 8, 8, 8, 0, 1, 8, 8, 8, 8, 8, 8, 8, 8, 8, 9, 8, 9, 8, 8, 1, 8, 12, 8, 9, 8, 8, 5, 8, 8, 0, 8, 0, 8, 8, 8, 8, 5]"
192,17,0.2435636,0.8600701937043972,"[12, 15, 12, 12, 12, 12, 12, 8, 12, 12, 12, 12, 8, 8, 8, 12, 12, 12, 12, 12, 8, 12, 12, 10, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 15, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12]"
192,18,0.0840088,-0.06961896570142737,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 12, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 12, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 1]"
192,19,0.0991932,0.6673754449484723,"[8, 8, 7, 8, 8, 12, 13, 8, 8, 8, 12, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 13, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 5, 8, 8, 8, 13, 8, 8, 15, 8, 8, 8, 8, 8, 8]"
192,20,0.2269128,0.7453934565025222,"[12, 12, 12, 12, 12, 12, 12, 0, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 10, 12, 11, 12, 12, 12, 12, 12, 12, 12, 12, 12, 10, 11, 12, 12, 12, 13, 12, 13, 12, 12, 12, 4]"
192,21,0.0723368,0.7476041541360922,"[4, 4, 12, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 7, 4, 4, 4, 4, 12, 4, 4, 4, 4, 14, 12, 4, 4, 12, 4, 4, 14, 4, 4, 5, 4, 4, 8, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 12, 4]"
192,22,0.1418414,0.5039116979356546,"[12, 0, 12, 12, 12, 12, 12, 6, 12, 12, 2, 12, 12, 0, 12, 12, 12, 12, 12, 2, 12, 12, 12, 14, 12, 12, 12, 12, 12, 12, 0, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 14, 12, 12, 0, 12, 12, 12, 14]"
192,23,0.109379,0.5342955318349629,"[8, 8, 12, 8, 8, 11, 8, 8, 8, 5, 8, 12, 5, 8, 12, 8, 8, 8, 5, 8, 8, 8, 8, 11, 11, 8, 12, 12, 8, 12, 8, 8, 8, 5, 12, 8, 8, 8, 8, 12, 8, 12, 8, 12, 5, 8, 8, 12, 8, 8]"
192,24,0.2081464,0.7061646259614559,"[12, 12, 12, 12, 12, 12, 9, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 9, 12, 12, 12, 12, 12, 12, 12, 12, 9, 12, 12, 9, 9, 12, 12, 12, 9, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12]"
192,25,0.2205652,0.8605580181518456,"[12, 12, 12, 12, 13, 13, 12, 12, 12, 7, 15, 12, 12, 12, 13, 12, 12, 8, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 8, 12, 8, 12, 12, 10, 12, 12, 12, 12, 12, 12, 12, 12, 13, 10, 12, 12, 12, 12, 12, 12]"
192,26,0.120534,0.9162397638283917,"[12, 12, 2, 12, 3, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 8, 12, 12, 8, 12, 12, 12, 12, 12, 12, 8, 8, 12, 3, 12, 12, 12, 12, 12, 12, 1, 8, 12, 12, 12, 12, 8, 12, 8, 12]"
192,27,0.1770744,0.892461693858171,"[12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 1, 12, 12, 12, 12, 12, 12, 12, 12, 12]"
192,28,0.2304188,0.8158216515185241,"[12, 12, 12, 12, 12, 12, 12, 12, 9, 12, 12, 12, 12, 12, 9, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 14, 9, 12, 12, 12, 12, 12, 12, 12, 12, 12, 9, 12, 12, 12, 12, 12, 12, 9, 12, 12, 12, 12, 12, 12]"
192,29,0.1397646,0.3394360651960968,"[8, 9, 9, 14, 8, 8, 9, 9, 8, 9, 8, 8, 8, 8, 9, 8, 8, 8, 8, 8, 14, 9, 8, 9, 8, 3, 8, 9, 8, 8, 8, 8, 8, 9, 9, 8, 8, 9, 8, 8, 8, 8, 9, 9, 8, 14, 8, 8, 8, 8]"
192,30,0.108003,0.678420509715988,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 3, 13, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 14, 8, 8, 8, 8, 3, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
192,31,0.0189522,0.244211548156203,"[0, 4, 5, 8, 8, 4, 8, 4, 0, 4, 4, 8, 4, 0, 4, 0, 8, 4, 4, 4, 9, 4, 4, 8, 0, 4, 0, 4, 8, 0, 4, 0, 4, 8, 4, 4, 8, 8, 0, 4, 0, 4, 8, 8, 8, 4, 0, 0, 4, 4]"
192,32,0.0978448,0.10442445344817881,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 6, 8, 8, 8, 8, 8, 8, 2, 8, 8, 2, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
192,33,0.0273522,0.3507532420174579,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0]"
192,34,0.0325626,0.08932271715248018,"[8, 0, 9, 8, 8, 0, 0, 9, 8, 0, 9, 9, 0, 9, 0, 8, 0, 0, 8, 0, 0, 0, 0, 8, 8, 8, 8, 8, 0, 8, 9, 9, 8, 9, 0, 0, 0, 0, 0, 0, 8, 8, 0, 0, 0, 0, 0, 8, 0, 0]"
192,35,0.0448544,0.20396530811392508,"[10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
192,36,0.065646,0.8459811340010789,"[8, 8, 8, 8, 13, 8, 8, 8, 13, 8, 8, 8, 8, 8, 8, 8, 8, 1, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
192,37,0.0481228,0.6338941730209714,"[0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 10, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 10, 0, 1, 0, 0, 8, 0, 0, 0, 0, 0, 0, 8, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
192,38,0.2281664,0.996006930292079,"[12, 12, 12, 12, 12, 12, 12, 10, 12, 12, 12, 13, 12, 12, 12, 12, 12, 12, 12, 12, 12, 15, 12, 12, 12, 12, 12, 14, 12, 9, 2, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 14, 12, 12, 12, 12]"
192,39,0.1432084,0.33861657595770916,"[12, 8, 8, 8, 8, 12, 8, 8, 12, 8, 8, 8, 12, 13, 8, 12, 8, 12, 12, 14, 8, 12, 0, 8, 8, 8, 8, 8, 14, 12, 8, 8, 12, 8, 8, 14, 12, 8, 8, 8, 14, 8, 8, 12, 8, 12, 8, 12, 8, 12]"
192,40,0.0288226,0.6503682601043148,"[4, 4, 4, 4, 4, 4, 4, 0, 4, 4, 8, 4, 0, 0, 4, 4, 4, 4, 4, 4, 0, 0, 4, 4, 0, 4, 4, 0, 4, 4, 4, 4, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 2, 4, 4, 0, 4, 0, 4, 0]"
192,41,0.0503382,0.6202349403730506,"[8, 8, 8, 8, 8, 8, 8, 0, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 1, 8, 8, 8, 8, 0, 8, 8, 8, 8, 8, 8]"
192,42,0.0544336,0.6834007992111681,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 5, 8, 8, 5, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 5, 8, 8, 8, 8, 8, 8, 8, 8]"
192,43,0.1112192,0.7034703087990368,"[4, 4, 4, 4, 0, 0, 4, 4, 3, 3, 4, 11, 4, 4, 4, 4, 4, 4, 12, 5, 4, 15, 4, 4, 4, 4, 0, 4, 4, 4, 4, 4, 11, 0, 4, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]"
192,44,0.126878,0.5979748944440346,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 13, 8, 8, 11, 8, 8, 8, 8, 8, 8, 8, 11, 8, 8, 8, 8, 8, 13, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 13]"
192,45,0.061517,0.16924042294004424,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 0, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
192,46,0.3798974,0.9923083907142423,"[12, 15, 12, 12, 12, 12, 12, 15, 12, 12, 15, 15, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 15, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 15, 12, 12, 12, 12, 15, 12, 12, 12, 15, 12]"
192,47,0.0346524,0.4659883696185985,"[4, 0, 4, 4, 4, 4, 4, 4, 4, 9, 4, 4, 0, 4, 4, 4, 4, 0, 11, 4, 12, 4, 4, 4, 0, 4, 12, 4, 4, 12, 4, 4, 4, 4, 4, 4, 4, 4, 4, 12, 4, 4, 4, 4, 4, 4, 4, 4, 0, 4]"
192,48,0.1272354,0.8279082159859904,"[1, 12, 8, 8, 8, 8, 8, 8, 8, 12, 8, 12, 8, 8, 8, 12, 12, 8, 8, 8, 12, 8, 12, 8, 8, 12, 12, 8, 8, 8, 12, 12, 15, 8, 8, 15, 8, 12, 8, 15, 8, 8, 8, 8, 12, 8, 8, 12, 8, 12]"
192,49,0.050379,0.2656441085366015,"[12, 8, 8, 8, 8, 12, 8, 12, 8, 12, 8, 8, 8, 8, 12, 12, 12, 8, 0, 8, 8, 8, 8, 8, 12, 12, 0, 8, 12, 12, 8, 8, 8, 8, 12, 12, 8, 8, 12, 8, 12, 0, 8, 8, 8, 8, 8, 8, 0, 8]"
192,50,0.2166382,0.961255671424061,"[12, 8, 12, 12, 12, 15, 15, 12, 12, 8, 12, 8, 12, 12, 12, 12, 12, 12, 15, 12, 12, 8, 12, 8, 12, 12, 12, 12, 12, 12, 12, 12, 4, 8, 8, 12, 12, 12, 12, 12, 12, 15, 8, 15, 8, 12, 12, 12, 12, 12]"
195,1,0.8653404,0.7708135363944916,"[7, 7, 15, 10, 10, 3, 3, 7, 10, 15, 3, 14, 10, 7, 15, 3, 7, 3, 7, 3, 10, 3, 7, 7, 7, 3, 7, 14, 7, 7, 7, 7, 10, 3, 3, 7, 10, 3, 14, 14, 7, 3, 7, 14, 7, 10, 7, 7, 10, 3]"
195,2,0.951823,0.9987374752290304,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
195,3,0.9523794,0.9868348416646633,"[7, 7, 3, 3, 3, 7, 7, 7, 7, 7, 3, 7, 3, 3, 7, 7, 7, 7, 7, 7, 7, 3, 7, 7, 7, 7, 7, 3, 7, 7, 7, 7, 3, 7, 7, 7, 7, 7, 7, 3, 7, 7, 3, 7, 3, 7, 3, 7, 7, 7]"
195,4,0.8215402,0.9247196942378768,"[13, 9, 13, 13, 9, 13, 13, 9, 13, 9, 13, 13, 9, 9, 9, 9, 9, 9, 14, 13, 15, 13, 13, 13, 9, 13, 13, 13, 13, 13, 9, 13, 13, 9, 15, 13, 9, 9, 13, 13, 15, 15, 9, 9, 15, 9, 9, 9, 15, 9]"
195,5,0.906299,0.9578222848859752,"[7, 15, 15, 3, 3, 3, 3, 3, 2, 7, 7, 3, 3, 3, 3, 3, 3, 3, 3, 7, 2, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 15, 3, 2, 15, 15, 3, 3, 3, 7, 13, 3, 7, 3, 3, 3, 15, 3, 3, 3]"
195,6,0.8344072,0.38324169027506244,"[8, 12, 8, 12, 12, 14, 8, 14, 12, 8, 8, 8, 8, 8, 8, 12, 12, 12, 12, 12, 12, 12, 12, 8, 8, 12, 8, 8, 12, 12, 8, 12, 8, 8, 12, 8, 8, 8, 12, 8, 10, 12, 8, 12, 12, 8, 12, 8, 12, 12]"
195,7,0.9159142,0.9810543479001099,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
195,8,0.9519412,0.9976530227193955,"[3, 3, 3, 3, 3, 3, 3, 11, 3, 3, 3, 11, 3, 3, 3, 3, 11, 11, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 11, 3]"
195,9,0.9448992,0.9574892600642062,"[7, 7, 3, 11, 3, 7, 3, 7, 7, 6, 7, 3, 7, 7, 3, 3, 3, 3, 3, 7, 3, 7, 3, 7, 7, 7, 3, 3, 3, 3, 7, 7, 7, 7, 7, 3, 6, 7, 11, 3, 7, 3, 3, 3, 3, 7, 7, 7, 7, 3]"
195,10,0.9490376,0.9954406816222843,"[13, 13, 12, 13, 13, 13, 14, 13, 13, 13, 13, 13, 13, 13, 13, 13, 12, 13, 13, 13, 13, 13, 10, 13, 12, 14, 13, 13, 13, 13, 13, 13, 14, 13, 13, 13, 13, 13, 12, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 12]"
195,11,0.9487818,0.979855428217885,"[3, 3, 3, 3, 3, 3, 3, 7, 3, 3, 3, 3, 3, 7, 7, 3, 3, 3, 3, 10, 7, 3, 3, 3, 7, 3, 3, 15, 3, 3, 7, 3, 3, 7, 3, 15, 15, 11, 3, 3, 3, 3, 11, 3, 7, 7, 3, 3, 3, 3]"
